Streaming output truncated to the last 5000 lines.
Epoch 4/199:   8% 35/438 [00:42<06:44,  1.00s/it, loss=7.47][2025-11-17 02:40:03] Epoch 4, Loss: 7.4698
Epoch 4/199:   8% 36/438 [00:46<05:06,  1.31it/s, loss=7.72][2025-11-17 02:40:07] Epoch 4, Loss: 7.7186
Epoch 4/199:   8% 37/438 [00:46<10:53,  1.63s/it, loss=7.62][2025-11-17 02:40:07] Epoch 4, Loss: 7.6202
Epoch 4/199:   9% 38/438 [00:47<07:59,  1.20s/it, loss=7.59][2025-11-17 02:40:08] Epoch 4, Loss: 7.5933
Epoch 4/199:   9% 39/438 [00:48<07:46,  1.17s/it, loss=7.49][2025-11-17 02:40:08] Epoch 4, Loss: 7.4892
Epoch 4/199:   9% 40/438 [00:50<05:50,  1.14it/s, loss=7.58][2025-11-17 02:40:11] Epoch 4, Loss: 7.5791
Epoch 4/199:   9% 41/438 [00:50<09:21,  1.41s/it, loss=7.78][2025-11-17 02:40:11] Epoch 4, Loss: 7.7787
Epoch 4/199:  10% 42/438 [00:51<06:55,  1.05s/it, loss=7.88][2025-11-17 02:40:12] Epoch 4, Loss: 7.8771
Epoch 4/199:  10% 43/438 [00:51<05:13,  1.26it/s, loss=7.67][2025-11-17 02:40:12] Epoch 4, Loss: 7.6687
Epoch 4/199:  10% 44/438 [00:56<04:02,  1.62it/s, loss=7.49][2025-11-17 02:40:17] Epoch 4, Loss: 7.4877
Epoch 4/199:  10% 45/438 [00:56<12:32,  1.91s/it, loss=7.6] [2025-11-17 02:40:17] Epoch 4, Loss: 7.5974
Epoch 4/199:  11% 46/438 [00:56<09:08,  1.40s/it, loss=7.64][2025-11-17 02:40:17] Epoch 4, Loss: 7.6392
Epoch 4/199:  11% 47/438 [00:56<06:46,  1.04s/it, loss=7.51][2025-11-17 02:40:17] Epoch 4, Loss: 7.5098
Epoch 4/199:  11% 48/438 [01:00<05:07,  1.27it/s, loss=7.54][2025-11-17 02:40:21] Epoch 4, Loss: 7.5378
Epoch 4/199:  11% 49/438 [01:00<10:08,  1.56s/it, loss=7.65][2025-11-17 02:40:21] Epoch 4, Loss: 7.6540
Epoch 4/199:  11% 50/438 [01:00<07:27,  1.15s/it, loss=7.82][2025-11-17 02:40:21] Epoch 4, Loss: 7.8178
Epoch 4/199:  12% 51/438 [01:00<05:35,  1.15it/s, loss=7.84][2025-11-17 02:40:21] Epoch 4, Loss: 7.8423
Epoch 4/199:  12% 52/438 [01:04<04:17,  1.50it/s, loss=7.68][2025-11-17 02:40:25] Epoch 4, Loss: 7.6847
Epoch 4/199:  12% 53/438 [01:04<09:54,  1.54s/it, loss=7.59][2025-11-17 02:40:25] Epoch 4, Loss: 7.5921
Epoch 4/199:  12% 54/438 [01:04<07:18,  1.14s/it, loss=7.58][2025-11-17 02:40:25] Epoch 4, Loss: 7.5813
Epoch 4/199:  13% 55/438 [01:05<05:28,  1.17it/s, loss=7.46][2025-11-17 02:40:25] Epoch 4, Loss: 7.4567
Epoch 4/199:  13% 56/438 [01:09<04:12,  1.51it/s, loss=7.69][2025-11-17 02:40:30] Epoch 4, Loss: 7.6857
Epoch 4/199:  13% 57/438 [01:09<11:27,  1.80s/it, loss=7.65][2025-11-17 02:40:30] Epoch 4, Loss: 7.6531
Epoch 4/199:  13% 58/438 [01:09<08:22,  1.32s/it, loss=7.37][2025-11-17 02:40:30] Epoch 4, Loss: 7.3678
Epoch 4/199:  13% 59/438 [01:10<06:13,  1.01it/s, loss=7.56][2025-11-17 02:40:31] Epoch 4, Loss: 7.5630
Epoch 4/199:  14% 60/438 [01:14<04:43,  1.33it/s, loss=7.54][2025-11-17 02:40:35] Epoch 4, Loss: 7.5427
Epoch 4/199:  14% 61/438 [01:14<11:05,  1.76s/it, loss=7.62][2025-11-17 02:40:35] Epoch 4, Loss: 7.6208
Epoch 4/199:  14% 62/438 [01:14<08:06,  1.29s/it, loss=7.73][2025-11-17 02:40:35] Epoch 4, Loss: 7.7296
Epoch 4/199:  14% 63/438 [01:14<06:02,  1.03it/s, loss=7.52][2025-11-17 02:40:35] Epoch 4, Loss: 7.5152
Epoch 4/199:  15% 64/438 [01:18<04:35,  1.36it/s, loss=7.46][2025-11-17 02:40:39] Epoch 4, Loss: 7.4607
Epoch 4/199:  15% 65/438 [01:18<10:25,  1.68s/it, loss=7.51][2025-11-17 02:40:39] Epoch 4, Loss: 7.5149
Epoch 4/199:  15% 66/438 [01:19<07:38,  1.23s/it, loss=7.49][2025-11-17 02:40:40] Epoch 4, Loss: 7.4896
Epoch 4/199:  15% 67/438 [01:19<05:42,  1.08it/s, loss=7.4] [2025-11-17 02:40:40] Epoch 4, Loss: 7.4015
Epoch 4/199:  16% 68/438 [01:23<04:21,  1.42it/s, loss=7.73][2025-11-17 02:40:44] Epoch 4, Loss: 7.7281
Epoch 4/199:  16% 69/438 [01:23<10:51,  1.77s/it, loss=7.48][2025-11-17 02:40:44] Epoch 4, Loss: 7.4843
Epoch 4/199:  16% 70/438 [01:23<07:57,  1.30s/it, loss=7.51][2025-11-17 02:40:44] Epoch 4, Loss: 7.5121
